Timestamp,Machine_ID,Power_Consumption_kW,Machine_Status,Alarm_Code
2024-01-18 04:15:00,Machine_7,109.59,Running,None
2024-01-18 04:15:00,Machine_8,193.48,Idle,None
2024-01-18 04:15:00,Machine_9,152.03,Error,Vibration High
2024-01-18 04:15:00,Machine_10,186.06,Running,None
2024-01-18 04:30:00,Machine_1,188.82,Running,None
2024-01-18 04:30:00,Machine_2,186.57,Running,None
2024-01-18 04:30:00,Machine_3,149.54,Running,None
2024-01-18 04:30:00,Machine_4,192.94,Error,Vibration High
2024-01-18 04:30:00,Machine_5,139.13,Running,None
2024-01-18 04:30:00,Machine_6,177.77,Running,None
2024-01-18 04:30:00,Machine_7,117.57,Running,None
2024-01-18 04:30:00,Machine_8,102.62,Running,None
2024-01-18 04:30:00,Machine_9,129.46,Running,None
2024-01-18 04:30:00,Machine_10,173.14,Running,None
2024-01-18 04:45:00,Machine_1,185.69,Idle,None
2024-01-18 04:45:00,Machine_2,132.72,Running,None
2024-01-18 04:45:00,Machine_3,119.96,Running,None
2024-01-18 04:45:00,Machine_4,103.21,Running,None
2024-01-18 04:45:00,Machine_5,115.60,Idle,None
2024-01-18 04:45:00,Machine_6,185.17,Running,None
2024-01-18 04:45:00,Machine_7,174.45,Running,None
2024-01-18 04:45:00,Machine_8,108.07,Running,None
2024-01-18 04:45:00,Machine_9,159.57,Running,None
2024-01-18 04:45:00,Machine_10,123.74,Running,None
2024-01-18 05:00:00,Machine_1,121.46,Running,None
2024-01-18 05:00:00,Machine_2,145.06,Running,Vibration High
2024-01-18 05:00:00,Machine_3,198.08,Running,Low Pressure
2024-01-18 05:00:00,Machine_4,131.73,Running,None
2024-01-18 05:00:00,Machine_5,171.64,Running,None
2024-01-18 05:00:00,Machine_6,185.36,Running,Low Pressure
2024-01-18 05:00:00,Machine_7,151.52,Running,None
2024-01-18 05:00:00,Machine_8,124.27,Running,None
2024-01-18 05:00:00,Machine_9,115.50,Running,None
2024-01-18 05:00:00,Machine_10,138.26,Running,None
2024-01-18 05:15:00,Machine_1,156.68,Running,Low Pressure
2024-01-18 05:15:00,Machine_2,150.12,Running,None
2024-01-18 05:15:00,Machine_3,123.60,Error,Vibration High
2024-01-18 05:15:00,Machine_4,174.22,Running,None
2024-01-18 05:15:00,Machine_5,198.79,Idle,None
2024-01-18 05:15:00,Machine_6,102.03,Running,None
2024-01-18 05:15:00,Machine_7,146.80,Running,None
2024-01-18 05:15:00,Machine_8,184.13,Running,None
2024-01-18 05:15:00,Machine_9,119.91,Running,None
2024-01-18 05:15:00,Machine_10,133.75,Idle,None
2024-01-18 05:30:00,Machine_1,146.61,Running,None
2024-01-18 05:30:00,Machine_2,138.81,Running,None
2024-01-18 05:30:00,Machine_3,101.02,Running,None
2024-01-18 05:30:00,Machine_4,143.33,Running,None
2024-01-18 05:30:00,Machine_5,127.53,Running,None
2024-01-18 05:30:00,Machine_6,188.66,Running,None
2024-01-18 05:30:00,Machine_7,194.05,Running,None
2024-01-18 05:30:00,Machine_8,150.91,Error,Low Pressure
2024-01-18 05:30:00,Machine_9,124.17,Running,None
2024-01-18 05:30:00,Machine_10,144.03,Running,None
2024-01-18 05:45:00,Machine_1,139.92,Running,None
2024-01-18 05:45:00,Machine_2,188.23,Running,None
2024-01-18 05:45:00,Machine_3,198.41,Running,None
2024-01-18 05:45:00,Machine_4,137.86,Running,None
2024-01-18 05:45:00,Machine_5,194.74,Running,Overheat
2024-01-18 05:45:00,Machine_6,199.58,Running,None
2024-01-18 05:45:00,Machine_7,187.63,Running,None
2024-01-18 05:45:00,Machine_8,177.49,Running,None
2024-01-18 05:45:00,Machine_9,167.41,Running,None
2024-01-18 05:45:00,Machine_10,121.14,Running,None
2024-01-18 06:00:00,Machine_1,142.83,Running,None
2024-01-18 06:00:00,Machine_2,161.64,Running,None
2024-01-18 06:00:00,Machine_3,163.54,Running,None
2024-01-18 06:00:00,Machine_4,188.80,Running,None
2024-01-18 06:00:00,Machine_5,114.18,Error,Overheat
2024-01-18 06:00:00,Machine_6,145.63,Running,None
2024-01-18 06:00:00,Machine_7,111.79,Running,None
2024-01-18 06:00:00,Machine_8,143.75,Running,None
2024-01-18 06:00:00,Machine_9,139.85,Running,None
2024-01-18 06:00:00,Machine_10,118.09,Running,None
2024-01-18 06:15:00,Machine_1,125.07,Running,None
2024-01-18 06:15:00,Machine_2,185.71,Running,None
2024-01-18 06:15:00,Machine_3,175.20,Running,None
2024-01-18 06:15:00,Machine_4,131.44,Running,None
2024-01-18 06:15:00,Machine_5,168.70,Running,None
2024-01-18 06:15:00,Machine_6,149.35,Running,None
2024-01-18 06:15:00,Machine_7,152.99,Running,Overheat
2024-01-18 06:15:00,Machine_8,114.02,Running,None
2024-01-18 06:15:00,Machine_9,151.26,Running,None
2024-01-18 06:15:00,Machine_10,133.89,Running,None
2024-01-18 06:30:00,Machine_1,153.46,Running,None
2024-01-18 06:30:00,Machine_2,167.34,Running,None
2024-01-18 06:30:00,Machine_3,156.46,Running,None
2024-01-18 06:30:00,Machine_4,141.13,Idle,None
2024-01-18 06:30:00,Machine_5,177.07,Error,Overheat
2024-01-18 06:30:00,Machine_6,190.88,Running,None
2024-01-18 06:30:00,Machine_7,105.37,Running,None
2024-01-18 06:30:00,Machine_8,187.44,Running,None
2024-01-18 06:30:00,Machine_9,112.64,Idle,None
2024-01-18 06:30:00,Machine_10,119.46,Running,None
2024-01-18 06:45:00,Machine_1,139.26,Running,None
2024-01-18 06:45:00,Machine_2,125.61,Running,None
2024-01-18 06:45:00,Machine_3,157.26,Running,None
2024-01-18 06:45:00,Machine_4,179.48,Idle,None
2024-01-18 06:45:00,Machine_5,169.51,Running,None
2024-01-18 06:45:00,Machine_6,175.53,Running,None
2024-01-18 06:45:00,Machine_7,188.29,Running,None
2024-01-18 06:45:00,Machine_8,108.21,Running,Vibration High
2024-01-18 06:45:00,Machine_9,189.97,Idle,None
2024-01-18 06:45:00,Machine_10,198.81,Running,None
2024-01-18 07:00:00,Machine_1,158.28,Running,None
2024-01-18 07:00:00,Machine_2,118.19,Running,None
2024-01-18 07:00:00,Machine_3,159.05,Running,None
2024-01-18 07:00:00,Machine_4,168.61,Running,None
2024-01-18 07:00:00,Machine_5,131.40,Idle,None
2024-01-18 07:00:00,Machine_6,166.17,Running,None
2024-01-18 07:00:00,Machine_7,154.97,Running,None
2024-01-18 07:00:00,Machine_8,107.10,Running,None
2024-01-18 07:00:00,Machine_9,142.13,Running,None
2024-01-18 07:00:00,Machine_10,160.36,Running,None
2024-01-18 07:15:00,Machine_1,172.17,Running,None
2024-01-18 07:15:00,Machine_2,152.85,Running,None
2024-01-18 07:15:00,Machine_3,180.26,Idle,None
2024-01-18 07:15:00,Machine_4,118.99,Error,Overheat
2024-01-18 07:15:00,Machine_5,167.02,Error,Vibration High
2024-01-18 07:15:00,Machine_6,143.11,Running,None
2024-01-18 07:15:00,Machine_7,160.34,Running,None
2024-01-18 07:15:00,Machine_8,117.38,Running,None
2024-01-18 07:15:00,Machine_9,144.04,Running,None
2024-01-18 07:15:00,Machine_10,165.94,Error,Vibration High
2024-01-18 07:30:00,Machine_1,153.93,Error,Vibration High
2024-01-18 07:30:00,Machine_2,175.03,Running,None
2024-01-18 07:30:00,Machine_3,102.32,Running,None
2024-01-18 07:30:00,Machine_4,165.08,Running,None
2024-01-18 07:30:00,Machine_5,122.88,Running,None
2024-01-18 07:30:00,Machine_6,149.13,Running,None
2024-01-18 07:30:00,Machine_7,163.45,Running,None
2024-01-18 07:30:00,Machine_8,187.16,Running,None
2024-01-18 07:30:00,Machine_9,177.74,Running,None
2024-01-18 07:30:00,Machine_10,155.08,Running,None
2024-01-18 07:45:00,Machine_1,150.77,Idle,None
2024-01-18 07:45:00,Machine_2,105.09,Running,None
2024-01-18 07:45:00,Machine_3,116.75,Running,None
2024-01-18 07:45:00,Machine_4,184.91,Running,None
2024-01-18 07:45:00,Machine_5,122.50,Running,None
2024-01-18 07:45:00,Machine_6,105.81,Error,Low Pressure
2024-01-18 07:45:00,Machine_7,103.06,Running,None
2024-01-18 07:45:00,Machine_8,114.64,Running,None
2024-01-18 07:45:00,Machine_9,152.27,Running,None
2024-01-18 07:45:00,Machine_10,196.08,Running,None
2024-01-18 08:00:00,Machine_1,100.50,Running,None
2024-01-18 08:00:00,Machine_2,175.83,Running,None
2024-01-18 08:00:00,Machine_3,129.52,Running,None
2024-01-18 08:00:00,Machine_4,104.43,Running,None
2024-01-18 08:00:00,Machine_5,193.73,Running,Low Pressure
2024-01-18 08:00:00,Machine_6,133.35,Running,None
2024-01-18 08:00:00,Machine_7,140.32,Idle,None
2024-01-18 08:00:00,Machine_8,157.58,Idle,None
2024-01-18 08:00:00,Machine_9,192.26,Idle,None
2024-01-18 08:00:00,Machine_10,187.38,Running,None
2024-01-18 08:15:00,Machine_1,111.20,Running,Overheat
2024-01-18 08:15:00,Machine_2,137.08,Running,None
2024-01-18 08:15:00,Machine_3,116.53,Running,None
2024-01-18 08:15:00,Machine_4,169.40,Running,None
2024-01-18 08:15:00,Machine_5,105.96,Running,None
2024-01-18 08:15:00,Machine_6,118.79,Running,None
2024-01-18 08:15:00,Machine_7,135.12,Running,None
2024-01-18 08:15:00,Machine_8,144.22,Running,None
2024-01-18 08:15:00,Machine_9,145.09,Running,None
2024-01-18 08:15:00,Machine_10,180.26,Running,None
2024-01-18 08:30:00,Machine_1,114.22,Running,None
2024-01-18 08:30:00,Machine_2,180.66,Running,Low Pressure
2024-01-18 08:30:00,Machine_3,109.47,Running,None
2024-01-18 08:30:00,Machine_4,108.36,Running,Overheat
2024-01-18 08:30:00,Machine_5,155.03,Running,None
2024-01-18 08:30:00,Machine_6,156.51,Running,None
2024-01-18 08:30:00,Machine_7,133.51,Running,None
2024-01-18 08:30:00,Machine_8,140.17,Running,None
2024-01-18 08:30:00,Machine_9,168.45,Idle,None
2024-01-18 08:30:00,Machine_10,164.61,Running,None
2024-01-18 08:45:00,Machine_1,175.70,Running,None
2024-01-18 08:45:00,Machine_2,180.87,Running,Low Pressure
2024-01-18 08:45:00,Machine_3,157.06,Idle,None
2024-01-18 08:45:00,Machine_4,175.39,Idle,None
2024-01-18 08:45:00,Machine_5,144.18,Running,None
2024-01-18 08:45:00,Machine_6,184.76,Running,None
2024-01-18 08:45:00,Machine_7,178.01,Running,None
2024-01-18 08:45:00,Machine_8,194.80,Running,None
2024-01-18 08:45:00,Machine_9,194.73,Running,None
2024-01-18 08:45:00,Machine_10,171.83,Idle,None
2024-01-18 09:00:00,Machine_1,118.62,Running,None
2024-01-18 09:00:00,Machine_2,139.79,Running,None
2024-01-18 09:00:00,Machine_3,131.10,Running,None
2024-01-18 09:00:00,Machine_4,108.43,Running,None
2024-01-18 09:00:00,Machine_5,167.84,Running,None
2024-01-18 09:00:00,Machine_6,154.48,Running,None
2024-01-18 09:00:00,Machine_7,136.21,Running,None
2024-01-18 09:00:00,Machine_8,108.62,Running,None
2024-01-18 09:00:00,Machine_9,118.04,Running,None
2024-01-18 09:00:00,Machine_10,145.60,Running,None
2024-01-18 09:15:00,Machine_1,133.28,Running,None
2024-01-18 09:15:00,Machine_2,180.74,Running,None
2024-01-18 09:15:00,Machine_3,130.45,Running,None
2024-01-18 09:15:00,Machine_4,121.07,Running,None
2024-01-18 09:15:00,Machine_5,194.33,Running,Vibration High
2024-01-18 09:15:00,Machine_6,135.95,Running,None
2024-01-18 09:15:00,Machine_7,121.62,Error,Vibration High
2024-01-18 09:15:00,Machine_8,191.48,Running,None
2024-01-18 09:15:00,Machine_9,115.30,Running,None
2024-01-18 09:15:00,Machine_10,174.89,Running,None
2024-01-18 09:30:00,Machine_1,140.71,Running,None
2024-01-18 09:30:00,Machine_2,140.07,Error,Vibration High
2024-01-18 09:30:00,Machine_3,136.19,Running,None
2024-01-18 09:30:00,Machine_4,183.90,Running,None
2024-01-18 09:30:00,Machine_5,149.83,Running,Low Pressure
2024-01-18 09:30:00,Machine_6,111.75,Running,None
2024-01-18 09:30:00,Machine_7,121.72,Running,Overheat
2024-01-18 09:30:00,Machine_8,198.95,Idle,None
2024-01-18 09:30:00,Machine_9,130.26,Running,Vibration High
2024-01-18 09:30:00,Machine_10,162.08,Running,None
2024-01-18 09:45:00,Machine_1,128.24,Running,None
2024-01-18 09:45:00,Machine_2,137.64,Running,None
2024-01-18 09:45:00,Machine_3,139.98,Running,Low Pressure
2024-01-18 09:45:00,Machine_4,157.52,Running,None
2024-01-18 09:45:00,Machine_5,184.12,Running,Low Pressure
2024-01-18 09:45:00,Machine_6,138.81,Running,Vibration High
2024-01-18 09:45:00,Machine_7,171.10,Idle,None
2024-01-18 09:45:00,Machine_8,160.81,Running,None
2024-01-18 09:45:00,Machine_9,170.81,Running,None
2024-01-18 09:45:00,Machine_10,137.30,Running,None
2024-01-18 10:00:00,Machine_1,139.92,Running,None
2024-01-18 10:00:00,Machine_2,173.58,Running,None
2024-01-18 10:00:00,Machine_3,172.93,Running,None
2024-01-18 10:00:00,Machine_4,140.01,Running,None
2024-01-18 10:00:00,Machine_5,115.98,Running,None
2024-01-18 10:00:00,Machine_6,181.14,Running,None
2024-01-18 10:00:00,Machine_7,103.51,Running,None
2024-01-18 10:00:00,Machine_8,135.36,Running,None
2024-01-18 10:00:00,Machine_9,186.02,Running,None
2024-01-18 10:00:00,Machine_10,134.10,Running,None
2024-01-18 10:15:00,Machine_1,131.11,Idle,None
2024-01-18 10:15:00,Machine_2,118.55,Running,None
2024-01-18 10:15:00,Machine_3,176.49,Running,None
2024-01-18 10:15:00,Machine_4,104.41,Running,None
2024-01-18 10:15:00,Machine_5,112.33,Running,None
2024-01-18 10:15:00,Machine_6,116.45,Running,None
2024-01-18 10:15:00,Machine_7,190.24,Running,None
2024-01-18 10:15:00,Machine_8,109.35,Running,Overheat
2024-01-18 10:15:00,Machine_9,156.13,Running,Low Pressure
2024-01-18 10:15:00,Machine_10,161.50,Idle,None
2024-01-18 10:30:00,Machine_1,107.78,Running,Overheat
2024-01-18 10:30:00,Machine_2,141.63,Idle,None
2024-01-18 10:30:00,Machine_3,156.88,Running,None
2024-01-18 10:30:00,Machine_4,184.08,Running,None
2024-01-18 10:30:00,Machine_5,139.34,Idle,None
2024-01-18 10:30:00,Machine_6,169.54,Running,None
2024-01-18 10:30:00,Machine_7,156.91,Idle,None
2024-01-18 10:30:00,Machine_8,148.63,Running,None
2024-01-18 10:30:00,Machine_9,163.48,Running,None
2024-01-18 10:30:00,Machine_10,185.11,Running,None
2024-01-18 10:45:00,Machine_1,183.11,Running,None
2024-01-18 10:45:00,Machine_2,132.97,Running,None
2024-01-18 10:45:00,Machine_3,148.83,Idle,None
2024-01-18 10:45:00,Machine_4,193.14,Running,None
2024-01-18 10:45:00,Machine_5,180.03,Running,None
2024-01-18 10:45:00,Machine_6,108.48,Running,None
2024-01-18 10:45:00,Machine_7,196.17,Running,None
2024-01-18 10:45:00,Machine_8,113.03,Running,None
2024-01-18 10:45:00,Machine_9,107.37,Running,None
2024-01-18 10:45:00,Machine_10,138.13,Running,Vibration High
2024-01-18 11:00:00,Machine_1,156.22,Running,None
2024-01-18 11:00:00,Machine_2,101.32,Running,None
2024-01-18 11:00:00,Machine_3,127.19,Running,None
2024-01-18 11:00:00,Machine_4,174.04,Running,None
2024-01-18 11:00:00,Machine_5,192.37,Running,None
2024-01-18 11:00:00,Machine_6,131.01,Running,Low Pressure
2024-01-18 11:00:00,Machine_7,186.23,Running,None
2024-01-18 11:00:00,Machine_8,135.78,Idle,None
2024-01-18 11:00:00,Machine_9,110.60,Running,None
2024-01-18 11:00:00,Machine_10,168.56,Running,None
2024-01-18 11:15:00,Machine_1,154.73,Running,None
2024-01-18 11:15:00,Machine_2,128.14,Running,None
2024-01-18 11:15:00,Machine_3,113.92,Running,None
2024-01-18 11:15:00,Machine_4,183.04,Running,None
2024-01-18 11:15:00,Machine_5,186.98,Running,None
2024-01-18 11:15:00,Machine_6,104.57,Running,None
2024-01-18 11:15:00,Machine_7,128.56,Running,None
2024-01-18 11:15:00,Machine_8,192.31,Running,None
2024-01-18 11:15:00,Machine_9,110.56,Running,None
2024-01-18 11:15:00,Machine_10,178.08,Idle,None
2024-01-18 11:30:00,Machine_1,163.65,Running,None
2024-01-18 11:30:00,Machine_2,138.56,Running,None
2024-01-18 11:30:00,Machine_3,125.73,Running,None
2024-01-18 11:30:00,Machine_4,110.94,Running,None
2024-01-18 11:30:00,Machine_5,172.84,Running,Low Pressure
2024-01-18 11:30:00,Machine_6,183.33,Idle,None
2024-01-18 11:30:00,Machine_7,101.62,Running,None
2024-01-18 11:30:00,Machine_8,194.60,Running,None
2024-01-18 11:30:00,Machine_9,100.03,Running,Overheat
2024-01-18 11:30:00,Machine_10,180.87,Running,Low Pressure
2024-01-18 11:45:00,Machine_1,136.65,Error,Vibration High
2024-01-18 11:45:00,Machine_2,161.84,Running,None
2024-01-18 11:45:00,Machine_3,135.56,Running,Low Pressure
2024-01-18 11:45:00,Machine_4,186.60,Running,None
2024-01-18 11:45:00,Machine_5,194.45,Running,None
2024-01-18 11:45:00,Machine_6,100.06,Running,None
2024-01-18 11:45:00,Machine_7,190.97,Running,None
2024-01-18 11:45:00,Machine_8,170.88,Running,None
2024-01-18 11:45:00,Machine_9,158.97,Running,None
2024-01-18 11:45:00,Machine_10,180.72,Running,Vibration High
2024-01-18 12:00:00,Machine_1,151.87,Idle,None
2024-01-18 12:00:00,Machine_2,123.91,Running,None
2024-01-18 12:00:00,Machine_3,142.12,Running,None
2024-01-18 12:00:00,Machine_4,149.42,Running,None
2024-01-18 12:00:00,Machine_5,130.31,Idle,None
2024-01-18 12:00:00,Machine_6,125.29,Running,None
2024-01-18 12:00:00,Machine_7,108.15,Running,None
2024-01-18 12:00:00,Machine_8,175.52,Running,None
2024-01-18 12:00:00,Machine_9,126.33,Running,None
2024-01-18 12:00:00,Machine_10,119.37,Running,None
2024-01-18 12:15:00,Machine_1,115.10,Running,Vibration High
2024-01-18 12:15:00,Machine_2,100.44,Running,None
2024-01-18 12:15:00,Machine_3,137.31,Error,Vibration High
2024-01-18 12:15:00,Machine_4,103.09,Running,None
2024-01-18 12:15:00,Machine_5,121.99,Running,None
2024-01-18 12:15:00,Machine_6,118.79,Running,None
2024-01-18 12:15:00,Machine_7,140.06,Running,None
2024-01-18 12:15:00,Machine_8,198.00,Idle,None
2024-01-18 12:15:00,Machine_9,183.56,Running,None
2024-01-18 12:15:00,Machine_10,128.02,Running,None
2024-01-18 12:30:00,Machine_1,119.40,Running,None
2024-01-18 12:30:00,Machine_2,154.89,Error,Vibration High
2024-01-18 12:30:00,Machine_3,158.90,Running,None
2024-01-18 12:30:00,Machine_4,150.12,Running,Overheat
2024-01-18 12:30:00,Machine_5,119.81,Running,None
2024-01-18 12:30:00,Machine_6,187.84,Idle,None
2024-01-18 12:30:00,Machine_7,153.83,Running,None
2024-01-18 12:30:00,Machine_8,174.18,Running,None
2024-01-18 12:30:00,Machine_9,188.18,Running,None
2024-01-18 12:30:00,Machine_10,157.38,Running,None
2024-01-18 12:45:00,Machine_1,174.57,Running,None
2024-01-18 12:45:00,Machine_2,151.26,Running,None
2024-01-18 12:45:00,Machine_3,128.99,Running,None
2024-01-18 12:45:00,Machine_4,159.33,Running,None
2024-01-18 12:45:00,Machine_5,186.34,Running,Overheat
2024-01-18 12:45:00,Machine_6,139.39,Running,None
2024-01-18 12:45:00,Machine_7,125.04,Running,None
2024-01-18 12:45:00,Machine_8,164.50,Running,None
2024-01-18 12:45:00,Machine_9,132.56,Running,None
2024-01-18 12:45:00,Machine_10,106.37,Running,None
2024-01-18 13:00:00,Machine_1,184.87,Running,None
2024-01-18 13:00:00,Machine_2,152.70,Running,Low Pressure
2024-01-18 13:00:00,Machine_3,173.17,Running,None
2024-01-18 13:00:00,Machine_4,191.88,Running,None
2024-01-18 13:00:00,Machine_5,133.46,Running,None
2024-01-18 13:00:00,Machine_6,185.85,Running,None
2024-01-18 13:00:00,Machine_7,151.07,Running,Overheat
2024-01-18 13:00:00,Machine_8,187.27,Running,Low Pressure
2024-01-18 13:00:00,Machine_9,142.58,Running,Vibration High
2024-01-18 13:00:00,Machine_10,144.57,Running,None
2024-01-18 13:15:00,Machine_1,167.76,Running,None
2024-01-18 13:15:00,Machine_2,196.52,Running,None
2024-01-18 13:15:00,Machine_3,166.66,Running,None
2024-01-18 13:15:00,Machine_4,144.42,Running,None
2024-01-18 13:15:00,Machine_5,122.29,Running,None
2024-01-18 13:15:00,Machine_6,129.15,Running,None
2024-01-18 13:15:00,Machine_7,163.23,Running,Vibration High
2024-01-18 13:15:00,Machine_8,139.24,Running,None
2024-01-18 13:15:00,Machine_9,157.27,Running,None
2024-01-18 13:15:00,Machine_10,167.04,Idle,None
2024-01-18 13:30:00,Machine_1,143.37,Running,None
2024-01-18 13:30:00,Machine_2,149.29,Running,None
2024-01-18 13:30:00,Machine_3,108.52,Running,None
2024-01-18 13:30:00,Machine_4,196.83,Running,None
2024-01-18 13:30:00,Machine_5,159.47,Running,None
2024-01-18 13:30:00,Machine_6,181.02,Running,None
2024-01-18 13:30:00,Machine_7,118.15,Running,None
2024-01-18 13:30:00,Machine_8,107.54,Running,Overheat
2024-01-18 13:30:00,Machine_9,199.69,Running,None
2024-01-18 13:30:00,Machine_10,112.79,Running,None
2024-01-18 13:45:00,Machine_1,140.37,Running,None
2024-01-18 13:45:00,Machine_2,172.44,Running,Low Pressure
2024-01-18 13:45:00,Machine_3,149.46,Error,Low Pressure
2024-01-18 13:45:00,Machine_4,140.96,Idle,None
2024-01-18 13:45:00,Machine_5,136.91,Error,Low Pressure
2024-01-18 13:45:00,Machine_6,110.59,Running,Vibration High
2024-01-18 13:45:00,Machine_7,141.66,Error,Overheat
2024-01-18 13:45:00,Machine_8,165.11,Running,None
2024-01-18 13:45:00,Machine_9,128.54,Running,None
2024-01-18 13:45:00,Machine_10,198.70,Running,None
2024-01-18 14:00:00,Machine_1,192.35,Running,None
2024-01-18 14:00:00,Machine_2,146.74,Idle,None
2024-01-18 14:00:00,Machine_3,140.31,Running,None
2024-01-18 14:00:00,Machine_4,106.19,Running,None
2024-01-18 14:00:00,Machine_5,190.95,Running,None
2024-01-18 14:00:00,Machine_6,166.42,Running,Vibration High
2024-01-18 14:00:00,Machine_7,116.47,Running,None
2024-01-18 14:00:00,Machine_8,177.81,Idle,None
2024-01-18 14:00:00,Machine_9,197.88,Running,None
2024-01-18 14:00:00,Machine_10,195.09,Running,None
2024-01-18 14:15:00,Machine_1,119.66,Running,None
2024-01-18 14:15:00,Machine_2,189.54,Running,None
2024-01-18 14:15:00,Machine_3,186.36,Running,None
2024-01-18 14:15:00,Machine_4,129.96,Running,None
2024-01-18 14:15:00,Machine_5,118.59,Running,None
2024-01-18 14:15:00,Machine_6,131.20,Running,None
2024-01-18 14:15:00,Machine_7,190.53,Running,None
2024-01-18 14:15:00,Machine_8,115.91,Running,None
2024-01-18 14:15:00,Machine_9,177.76,Running,None
2024-01-18 14:15:00,Machine_10,114.45,Running,None
2024-01-18 14:30:00,Machine_1,103.29,Running,None
2024-01-18 14:30:00,Machine_2,110.98,Running,None
2024-01-18 14:30:00,Machine_3,139.46,Error,Low Pressure
2024-01-18 14:30:00,Machine_4,173.46,Running,None
2024-01-18 14:30:00,Machine_5,171.39,Running,None
2024-01-18 14:30:00,Machine_6,102.46,Running,None
2024-01-18 14:30:00,Machine_7,131.11,Running,Vibration High
2024-01-18 14:30:00,Machine_8,149.90,Running,None
2024-01-18 14:30:00,Machine_9,121.29,Running,None
2024-01-18 14:30:00,Machine_10,101.68,Running,None
2024-01-18 14:45:00,Machine_1,147.62,Running,None
2024-01-18 14:45:00,Machine_2,117.80,Running,None
2024-01-18 14:45:00,Machine_3,142.93,Running,None
2024-01-18 14:45:00,Machine_4,172.63,Running,None
2024-01-18 14:45:00,Machine_5,169.16,Running,None
2024-01-18 14:45:00,Machine_6,103.99,Running,None
2024-01-18 14:45:00,Machine_7,126.98,Running,None
2024-01-18 14:45:00,Machine_8,195.05,Running,None
2024-01-18 14:45:00,Machine_9,126.18,Running,None
2024-01-18 14:45:00,Machine_10,122.07,Running,None
2024-01-18 15:00:00,Machine_1,152.04,Running,None
2024-01-18 15:00:00,Machine_2,138.53,Running,None
2024-01-18 15:00:00,Machine_3,151.62,Running,None
2024-01-18 15:00:00,Machine_4,152.86,Running,None
2024-01-18 15:00:00,Machine_5,191.82,Running,None
2024-01-18 15:00:00,Machine_6,122.94,Running,None
2024-01-18 15:00:00,Machine_7,138.37,Running,None
2024-01-18 15:00:00,Machine_8,185.12,Running,None
2024-01-18 15:00:00,Machine_9,164.73,Running,None
2024-01-18 15:00:00,Machine_10,132.98,Running,None
2024-01-18 15:15:00,Machine_1,179.04,Running,None
2024-01-18 15:15:00,Machine_2,104.76,Running,None
2024-01-18 15:15:00,Machine_3,113.63,Running,None
2024-01-18 15:15:00,Machine_4,142.23,Error,Low Pressure
2024-01-18 15:15:00,Machine_5,122.66,Running,None
2024-01-18 15:15:00,Machine_6,100.75,Idle,None
2024-01-18 15:15:00,Machine_7,121.61,Running,None
2024-01-18 15:15:00,Machine_8,136.35,Running,Low Pressure
2024-01-18 15:15:00,Machine_9,128.93,Running,None
2024-01-18 15:15:00,Machine_10,165.28,Running,None
2024-01-18 15:30:00,Machine_1,191.47,Running,None
2024-01-18 15:30:00,Machine_2,129.93,Running,None
2024-01-18 15:30:00,Machine_3,197.60,Error,Vibration High
2024-01-18 15:30:00,Machine_4,181.62,Running,None
2024-01-18 15:30:00,Machine_5,170.10,Running,None
2024-01-18 15:30:00,Machine_6,168.81,Running,None
2024-01-18 15:30:00,Machine_7,179.39,Running,None
2024-01-18 15:30:00,Machine_8,199.08,Running,None
2024-01-18 15:30:00,Machine_9,181.46,Running,Vibration High
2024-01-18 15:30:00,Machine_10,187.42,Running,None
2024-01-18 15:45:00,Machine_1,169.91,Idle,None
2024-01-18 15:45:00,Machine_2,166.05,Running,None
2024-01-18 15:45:00,Machine_3,135.18,Running,None
2024-01-18 15:45:00,Machine_4,106.34,Running,None
2024-01-18 15:45:00,Machine_5,166.18,Running,None
2024-01-18 15:45:00,Machine_6,107.36,Idle,None
2024-01-18 15:45:00,Machine_7,124.52,Running,None
2024-01-18 15:45:00,Machine_8,123.77,Running,None
2024-01-18 15:45:00,Machine_9,147.40,Running,None
2024-01-18 15:45:00,Machine_10,178.40,Running,None
2024-01-18 16:00:00,Machine_1,188.17,Running,None
2024-01-18 16:00:00,Machine_2,100.01,Running,None
2024-01-18 16:00:00,Machine_3,155.27,Running,Low Pressure
2024-01-18 16:00:00,Machine_4,166.26,Running,None
2024-01-18 16:00:00,Machine_5,161.51,Running,None
2024-01-18 16:00:00,Machine_6,144.03,Running,Vibration High
2024-01-18 16:00:00,Machine_7,145.89,Error,Low Pressure
2024-01-18 16:00:00,Machine_8,172.49,Running,Overheat
2024-01-18 16:00:00,Machine_9,188.77,Running,None
2024-01-18 16:00:00,Machine_10,177.59,Running,None
2024-01-18 16:15:00,Machine_1,127.94,Running,None
2024-01-18 16:15:00,Machine_2,193.53,Running,None
2024-01-18 16:15:00,Machine_3,128.45,Running,None
2024-01-18 16:15:00,Machine_4,158.70,Running,None
2024-01-18 16:15:00,Machine_5,136.60,Running,None
2024-01-18 16:15:00,Machine_6,104.21,Running,None
2024-01-18 16:15:00,Machine_7,117.35,Running,None
2024-01-18 16:15:00,Machine_8,182.79,Running,None
2024-01-18 16:15:00,Machine_9,190.64,Running,None
2024-01-18 16:15:00,Machine_10,195.94,Running,None
2024-01-18 16:30:00,Machine_1,107.32,Running,None
2024-01-18 16:30:00,Machine_2,171.21,Running,None
