Timestamp,Machine_ID,Operator_ID,Units_Produced,Defective_Units,Production_Time_min
2024-01-17 01:00:00,Machine_8,1008,394,5,41
2024-01-17 01:00:00,Machine_9,1002,147,9,61
2024-01-17 01:00:00,Machine_10,1001,376,7,82
2024-01-17 02:00:00,Machine_1,1001,466,7,72
2024-01-17 02:00:00,Machine_2,1006,329,8,105
2024-01-17 02:00:00,Machine_3,1003,234,6,23
2024-01-17 02:00:00,Machine_4,1009,116,4,104
2024-01-17 02:00:00,Machine_5,1004,58,8,74
2024-01-17 02:00:00,Machine_6,1007,303,1,56
2024-01-17 02:00:00,Machine_7,1005,398,6,63
2024-01-17 02:00:00,Machine_8,1000,208,4,97
2024-01-17 02:00:00,Machine_9,1002,274,5,120
2024-01-17 02:00:00,Machine_10,1008,88,0,25
2024-01-17 03:00:00,Machine_1,1001,82,7,89
2024-01-17 03:00:00,Machine_2,1007,140,5,48
2024-01-17 03:00:00,Machine_3,1006,387,6,107
2024-01-17 03:00:00,Machine_4,1002,200,6,27
2024-01-17 03:00:00,Machine_5,1004,122,5,39
2024-01-17 03:00:00,Machine_6,1009,95,1,116
2024-01-17 03:00:00,Machine_7,1000,190,1,63
2024-01-17 03:00:00,Machine_8,1005,90,9,19
2024-01-17 03:00:00,Machine_9,1008,108,6,104
2024-01-17 03:00:00,Machine_10,1003,162,9,24
2024-01-17 04:00:00,Machine_1,1000,416,6,71
2024-01-17 04:00:00,Machine_2,1008,172,5,106
2024-01-17 04:00:00,Machine_3,1003,404,5,20
2024-01-17 04:00:00,Machine_4,1007,62,3,65
2024-01-17 04:00:00,Machine_5,1002,413,4,77
2024-01-17 04:00:00,Machine_6,1005,420,1,30
2024-01-17 04:00:00,Machine_7,1009,282,6,118
2024-01-17 04:00:00,Machine_8,1004,433,1,115
2024-01-17 04:00:00,Machine_9,1006,69,8,118
2024-01-17 04:00:00,Machine_10,1001,491,8,58
2024-01-17 05:00:00,Machine_1,1003,471,1,69
2024-01-17 05:00:00,Machine_2,1005,194,7,77
2024-01-17 05:00:00,Machine_3,1009,448,9,13
2024-01-17 05:00:00,Machine_4,1002,223,3,33
2024-01-17 05:00:00,Machine_5,1004,481,6,81
2024-01-17 05:00:00,Machine_6,1007,75,9,19
2024-01-17 05:00:00,Machine_7,1001,84,9,56
2024-01-17 05:00:00,Machine_8,1006,305,8,54
2024-01-17 05:00:00,Machine_9,1000,273,5,96
2024-01-17 05:00:00,Machine_10,1008,439,2,91
2024-01-17 06:00:00,Machine_1,1008,210,7,76
2024-01-17 06:00:00,Machine_2,1005,473,5,116
2024-01-17 06:00:00,Machine_3,1000,172,1,34
2024-01-17 06:00:00,Machine_4,1001,396,9,84
2024-01-17 06:00:00,Machine_5,1009,53,7,78
2024-01-17 06:00:00,Machine_6,1007,233,1,29
2024-01-17 06:00:00,Machine_7,1006,96,4,58
2024-01-17 06:00:00,Machine_8,1003,226,2,50
2024-01-17 06:00:00,Machine_9,1002,453,4,76
2024-01-17 06:00:00,Machine_10,1004,86,7,14
2024-01-17 07:00:00,Machine_1,1009,155,9,114
2024-01-17 07:00:00,Machine_2,1007,413,9,20
2024-01-17 07:00:00,Machine_3,1000,227,1,75
2024-01-17 07:00:00,Machine_4,1002,477,9,77
2024-01-17 07:00:00,Machine_5,1006,200,8,42
2024-01-17 07:00:00,Machine_6,1003,94,2,11
2024-01-17 07:00:00,Machine_7,1005,245,8,84
2024-01-17 07:00:00,Machine_8,1008,239,0,45
2024-01-17 07:00:00,Machine_9,1001,240,6,71
2024-01-17 07:00:00,Machine_10,1004,187,2,87
2024-01-17 08:00:00,Machine_1,1009,389,0,55
2024-01-17 08:00:00,Machine_2,1006,342,6,25
2024-01-17 08:00:00,Machine_3,1008,230,4,14
2024-01-17 08:00:00,Machine_4,1005,111,1,34
2024-01-17 08:00:00,Machine_5,1003,149,8,83
2024-01-17 08:00:00,Machine_6,1007,208,5,53
2024-01-17 08:00:00,Machine_7,1001,404,1,91
2024-01-17 08:00:00,Machine_8,1000,125,6,19
2024-01-17 08:00:00,Machine_9,1002,51,7,111
2024-01-17 08:00:00,Machine_10,1004,183,8,11
2024-01-17 09:00:00,Machine_1,1007,339,8,75
2024-01-17 09:00:00,Machine_2,1000,314,9,14
2024-01-17 09:00:00,Machine_3,1006,67,8,91
2024-01-17 09:00:00,Machine_4,1003,303,9,85
2024-01-17 09:00:00,Machine_5,1009,325,9,77
2024-01-17 09:00:00,Machine_6,1002,80,9,37
2024-01-17 09:00:00,Machine_7,1005,72,6,105
2024-01-17 09:00:00,Machine_8,1001,81,0,46
2024-01-17 09:00:00,Machine_9,1008,192,5,75
2024-01-17 09:00:00,Machine_10,1004,443,0,113
2024-01-17 10:00:00,Machine_1,1004,381,6,105
2024-01-17 10:00:00,Machine_2,1002,129,9,96
2024-01-17 10:00:00,Machine_3,1008,405,6,93
2024-01-17 10:00:00,Machine_4,1001,156,5,88
2024-01-17 10:00:00,Machine_5,1003,50,5,102
2024-01-17 10:00:00,Machine_6,1006,147,7,30
2024-01-17 10:00:00,Machine_7,1007,408,9,52
2024-01-17 10:00:00,Machine_8,1005,494,7,68
2024-01-17 10:00:00,Machine_9,1000,104,2,87
2024-01-17 10:00:00,Machine_10,1009,94,5,110
2024-01-17 11:00:00,Machine_1,1008,83,4,99
2024-01-17 11:00:00,Machine_2,1002,132,3,116
2024-01-17 11:00:00,Machine_3,1005,237,9,89
2024-01-17 11:00:00,Machine_4,1000,380,8,64
2024-01-17 11:00:00,Machine_5,1007,163,7,27
2024-01-17 11:00:00,Machine_6,1001,423,0,41
2024-01-17 11:00:00,Machine_7,1006,290,8,64
2024-01-17 11:00:00,Machine_8,1004,388,6,109
2024-01-17 11:00:00,Machine_9,1003,499,2,97
2024-01-17 11:00:00,Machine_10,1009,345,4,95
2024-01-17 12:00:00,Machine_1,1007,116,3,107
2024-01-17 12:00:00,Machine_2,1004,473,2,58
2024-01-17 12:00:00,Machine_3,1002,71,3,104
2024-01-17 12:00:00,Machine_4,1008,123,8,76
2024-01-17 12:00:00,Machine_5,1001,257,8,103
2024-01-17 12:00:00,Machine_6,1005,324,8,83
2024-01-17 12:00:00,Machine_7,1003,87,8,45
2024-01-17 12:00:00,Machine_8,1006,446,4,105
2024-01-17 12:00:00,Machine_9,1009,92,4,92
2024-01-17 12:00:00,Machine_10,1000,439,0,11
2024-01-17 13:00:00,Machine_1,1000,412,7,55
2024-01-17 13:00:00,Machine_2,1001,408,9,65
2024-01-17 13:00:00,Machine_3,1006,234,4,32
2024-01-17 13:00:00,Machine_4,1005,499,9,100
2024-01-17 13:00:00,Machine_5,1002,385,8,86
2024-01-17 13:00:00,Machine_6,1009,280,8,65
2024-01-17 13:00:00,Machine_7,1003,123,0,112
2024-01-17 13:00:00,Machine_8,1004,438,8,49
2024-01-17 13:00:00,Machine_9,1008,215,9,62
2024-01-17 13:00:00,Machine_10,1007,105,9,71
2024-01-17 14:00:00,Machine_1,1008,329,2,14
2024-01-17 14:00:00,Machine_2,1005,97,6,95
2024-01-17 14:00:00,Machine_3,1000,172,9,51
2024-01-17 14:00:00,Machine_4,1002,116,5,79
2024-01-17 14:00:00,Machine_5,1003,334,2,38
2024-01-17 14:00:00,Machine_6,1009,321,1,90
2024-01-17 14:00:00,Machine_7,1007,343,7,119
2024-01-17 14:00:00,Machine_8,1006,415,0,54
2024-01-17 14:00:00,Machine_9,1004,81,8,116
2024-01-17 14:00:00,Machine_10,1001,256,0,89
2024-01-17 15:00:00,Machine_1,1002,198,3,99
2024-01-17 15:00:00,Machine_2,1001,420,6,31
2024-01-17 15:00:00,Machine_3,1006,307,4,47
2024-01-17 15:00:00,Machine_4,1007,294,6,48
2024-01-17 15:00:00,Machine_5,1004,350,3,58
2024-01-17 15:00:00,Machine_6,1009,478,7,53
2024-01-17 15:00:00,Machine_7,1005,347,1,87
2024-01-17 15:00:00,Machine_8,1000,189,6,99
2024-01-17 15:00:00,Machine_9,1003,95,4,71
2024-01-17 15:00:00,Machine_10,1008,189,7,20
2024-01-17 16:00:00,Machine_1,1003,283,3,16
2024-01-17 16:00:00,Machine_2,1008,285,4,95
2024-01-17 16:00:00,Machine_3,1000,370,6,27
2024-01-17 16:00:00,Machine_4,1001,465,5,59
2024-01-17 16:00:00,Machine_5,1007,364,3,92
2024-01-17 16:00:00,Machine_6,1005,77,0,10
2024-01-17 16:00:00,Machine_7,1002,218,5,18
2024-01-17 16:00:00,Machine_8,1004,384,1,69
2024-01-17 16:00:00,Machine_9,1009,134,6,64
2024-01-17 16:00:00,Machine_10,1006,301,3,25
2024-01-17 17:00:00,Machine_1,1003,217,1,84
2024-01-17 17:00:00,Machine_2,1006,422,7,22
2024-01-17 17:00:00,Machine_3,1005,293,0,22
2024-01-17 17:00:00,Machine_4,1004,253,6,95
2024-01-17 17:00:00,Machine_5,1009,368,7,47
2024-01-17 17:00:00,Machine_6,1008,464,0,102
2024-01-17 17:00:00,Machine_7,1001,451,1,21
2024-01-17 17:00:00,Machine_8,1007,157,9,93
2024-01-17 17:00:00,Machine_9,1000,255,9,45
2024-01-17 17:00:00,Machine_10,1002,99,3,109
2024-01-17 18:00:00,Machine_1,1004,219,0,19
2024-01-17 18:00:00,Machine_2,1001,180,8,62
2024-01-17 18:00:00,Machine_3,1007,226,1,61
2024-01-17 18:00:00,Machine_4,1005,354,2,19
2024-01-17 18:00:00,Machine_5,1000,237,6,54
2024-01-17 18:00:00,Machine_6,1008,450,1,71
2024-01-17 18:00:00,Machine_7,1002,95,7,109
2024-01-17 18:00:00,Machine_8,1009,389,0,43
2024-01-17 18:00:00,Machine_9,1003,427,3,24
2024-01-17 18:00:00,Machine_10,1006,363,5,104
2024-01-17 19:00:00,Machine_1,1004,349,9,103
2024-01-17 19:00:00,Machine_2,1001,323,4,78
2024-01-17 19:00:00,Machine_3,1005,467,8,92
2024-01-17 19:00:00,Machine_4,1008,421,8,119
2024-01-17 19:00:00,Machine_5,1007,232,5,76
2024-01-17 19:00:00,Machine_6,1000,130,2,56
2024-01-17 19:00:00,Machine_7,1002,453,0,72
2024-01-17 19:00:00,Machine_8,1003,453,2,45
2024-01-17 19:00:00,Machine_9,1006,199,3,98
2024-01-17 19:00:00,Machine_10,1009,58,6,67
2024-01-17 20:00:00,Machine_1,1004,150,3,105
2024-01-17 20:00:00,Machine_2,1006,480,1,109
2024-01-17 20:00:00,Machine_3,1009,475,7,72
2024-01-17 20:00:00,Machine_4,1000,309,9,69
2024-01-17 20:00:00,Machine_5,1008,434,4,70
2024-01-17 20:00:00,Machine_6,1007,262,6,64
2024-01-17 20:00:00,Machine_7,1001,256,0,10
2024-01-17 20:00:00,Machine_8,1003,407,7,59
2024-01-17 20:00:00,Machine_9,1002,436,6,16
2024-01-17 20:00:00,Machine_10,1005,245,8,44
2024-01-17 21:00:00,Machine_1,1001,196,7,63
2024-01-17 21:00:00,Machine_2,1008,88,6,36
2024-01-17 21:00:00,Machine_3,1004,201,0,82
2024-01-17 21:00:00,Machine_4,1009,432,4,97
2024-01-17 21:00:00,Machine_5,1000,474,2,19
2024-01-17 21:00:00,Machine_6,1007,441,8,58
2024-01-17 21:00:00,Machine_7,1006,92,0,24
2024-01-17 21:00:00,Machine_8,1003,452,0,82
2024-01-17 21:00:00,Machine_9,1005,435,7,86
2024-01-17 21:00:00,Machine_10,1002,491,4,92
2024-01-17 22:00:00,Machine_1,1002,349,2,27
2024-01-17 22:00:00,Machine_2,1001,145,1,109
2024-01-17 22:00:00,Machine_3,1007,411,3,88
2024-01-17 22:00:00,Machine_4,1003,414,4,74
2024-01-17 22:00:00,Machine_5,1008,400,8,106
2024-01-17 22:00:00,Machine_6,1005,231,6,75
2024-01-17 22:00:00,Machine_7,1006,132,1,63
2024-01-17 22:00:00,Machine_8,1009,500,0,95
2024-01-17 22:00:00,Machine_9,1004,121,6,25
2024-01-17 22:00:00,Machine_10,1000,472,6,99
2024-01-17 23:00:00,Machine_1,1005,454,4,71
2024-01-17 23:00:00,Machine_2,1009,386,2,118
2024-01-17 23:00:00,Machine_3,1000,217,8,119
2024-01-17 23:00:00,Machine_4,1002,488,9,113
2024-01-17 23:00:00,Machine_5,1008,441,2,39
2024-01-17 23:00:00,Machine_6,1006,107,3,44
2024-01-17 23:00:00,Machine_7,1001,103,2,36
2024-01-17 23:00:00,Machine_8,1007,445,3,73
2024-01-17 23:00:00,Machine_9,1004,311,9,50
2024-01-17 23:00:00,Machine_10,1003,91,8,101
2024-01-18 00:00:00,Machine_1,1006,107,8,52
2024-01-18 00:00:00,Machine_2,1001,489,4,42
2024-01-18 00:00:00,Machine_3,1009,247,2,73
2024-01-18 00:00:00,Machine_4,1000,104,2,26
2024-01-18 00:00:00,Machine_5,1002,344,5,20
2024-01-18 00:00:00,Machine_6,1005,127,8,42
2024-01-18 00:00:00,Machine_7,1003,257,3,26
2024-01-18 00:00:00,Machine_8,1004,74,8,72
2024-01-18 00:00:00,Machine_9,1007,291,3,66
2024-01-18 00:00:00,Machine_10,1008,51,5,88
2024-01-18 01:00:00,Machine_1,1000,157,6,93
2024-01-18 01:00:00,Machine_2,1008,262,3,87
2024-01-18 01:00:00,Machine_3,1005,195,8,14
2024-01-18 01:00:00,Machine_4,1009,95,7,116
2024-01-18 01:00:00,Machine_5,1007,372,8,65
2024-01-18 01:00:00,Machine_6,1002,452,5,49
2024-01-18 01:00:00,Machine_7,1006,78,4,116
2024-01-18 01:00:00,Machine_8,1003,174,0,19
2024-01-18 01:00:00,Machine_9,1004,212,5,104
2024-01-18 01:00:00,Machine_10,1001,265,7,15
2024-01-18 02:00:00,Machine_1,1003,245,2,89
2024-01-18 02:00:00,Machine_2,1007,325,7,101
2024-01-18 02:00:00,Machine_3,1005,72,1,92
2024-01-18 02:00:00,Machine_4,1009,237,6,104
2024-01-18 02:00:00,Machine_5,1000,98,4,116
2024-01-18 02:00:00,Machine_6,1002,376,5,54
2024-01-18 02:00:00,Machine_7,1001,223,9,24
2024-01-18 02:00:00,Machine_8,1004,252,6,73
2024-01-18 02:00:00,Machine_9,1008,192,3,17
2024-01-18 02:00:00,Machine_10,1006,166,3,93
2024-01-18 03:00:00,Machine_1,1004,486,1,51
2024-01-18 03:00:00,Machine_2,1001,337,8,32
2024-01-18 03:00:00,Machine_3,1006,489,4,92
2024-01-18 03:00:00,Machine_4,1007,182,9,32
2024-01-18 03:00:00,Machine_5,1009,457,4,120
2024-01-18 03:00:00,Machine_6,1003,420,0,90
2024-01-18 03:00:00,Machine_7,1008,170,9,87
2024-01-18 03:00:00,Machine_8,1000,219,9,117
2024-01-18 03:00:00,Machine_9,1005,353,8,77
2024-01-18 03:00:00,Machine_10,1002,227,2,53
2024-01-18 04:00:00,Machine_1,1000,75,9,101
2024-01-18 04:00:00,Machine_2,1007,126,9,15
2024-01-18 04:00:00,Machine_3,1009,254,4,45
2024-01-18 04:00:00,Machine_4,1006,132,9,115
2024-01-18 04:00:00,Machine_5,1002,443,3,120
2024-01-18 04:00:00,Machine_6,1003,95,2,71
2024-01-18 04:00:00,Machine_7,1004,80,9,26
2024-01-18 04:00:00,Machine_8,1008,392,2,89
2024-01-18 04:00:00,Machine_9,1001,342,2,88
2024-01-18 04:00:00,Machine_10,1005,262,3,101
2024-01-18 05:00:00,Machine_1,1005,211,6,29
2024-01-18 05:00:00,Machine_2,1008,94,7,35
2024-01-18 05:00:00,Machine_3,1001,245,6,28
2024-01-18 05:00:00,Machine_4,1009,407,7,37
2024-01-18 05:00:00,Machine_5,1004,261,2,46
2024-01-18 05:00:00,Machine_6,1006,195,3,52
2024-01-18 05:00:00,Machine_7,1002,249,3,91
2024-01-18 05:00:00,Machine_8,1003,150,8,70
2024-01-18 05:00:00,Machine_9,1007,131,7,114
2024-01-18 05:00:00,Machine_10,1000,453,2,41
2024-01-18 06:00:00,Machine_1,1005,487,6,39
2024-01-18 06:00:00,Machine_2,1001,137,3,83
2024-01-18 06:00:00,Machine_3,1009,245,6,38
2024-01-18 06:00:00,Machine_4,1000,229,3,116
2024-01-18 06:00:00,Machine_5,1007,449,6,61
2024-01-18 06:00:00,Machine_6,1008,169,5,63
2024-01-18 06:00:00,Machine_7,1002,207,7,29
2024-01-18 06:00:00,Machine_8,1004,288,3,118
2024-01-18 06:00:00,Machine_9,1006,385,1,79
2024-01-18 06:00:00,Machine_10,1003,341,5,70
2024-01-18 07:00:00,Machine_1,1006,189,6,28
2024-01-18 07:00:00,Machine_2,1005,485,2,54
2024-01-18 07:00:00,Machine_3,1009,250,7,65
2024-01-18 07:00:00,Machine_4,1008,205,2,99
2024-01-18 07:00:00,Machine_5,1002,320,2,65
2024-01-18 07:00:00,Machine_6,1007,89,7,89
2024-01-18 07:00:00,Machine_7,1000,255,9,39
2024-01-18 07:00:00,Machine_8,1004,366,8,16
2024-01-18 07:00:00,Machine_9,1003,489,0,18
2024-01-18 07:00:00,Machine_10,1001,285,3,81
2024-01-18 08:00:00,Machine_1,1001,295,3,30
2024-01-18 08:00:00,Machine_2,1009,475,6,30
2024-01-18 08:00:00,Machine_3,1006,354,0,51
2024-01-18 08:00:00,Machine_4,1003,62,2,28
2024-01-18 08:00:00,Machine_5,1002,354,1,58
2024-01-18 08:00:00,Machine_6,1005,97,6,57
2024-01-18 08:00:00,Machine_7,1008,478,4,68
2024-01-18 08:00:00,Machine_8,1007,286,6,74
2024-01-18 08:00:00,Machine_9,1000,381,2,86
2024-01-18 08:00:00,Machine_10,1004,405,8,95
2024-01-18 09:00:00,Machine_1,1003,325,8,28
2024-01-18 09:00:00,Machine_2,1009,203,6,73
2024-01-18 09:00:00,Machine_3,1008,328,6,84
2024-01-18 09:00:00,Machine_4,1005,405,3,83
2024-01-18 09:00:00,Machine_5,1001,354,1,62
2024-01-18 09:00:00,Machine_6,1006,259,6,20
2024-01-18 09:00:00,Machine_7,1000,87,9,19
2024-01-18 09:00:00,Machine_8,1002,397,5,64
2024-01-18 09:00:00,Machine_9,1007,472,3,43
2024-01-18 09:00:00,Machine_10,1004,281,3,84
2024-01-18 10:00:00,Machine_1,1000,480,9,25
2024-01-18 10:00:00,Machine_2,1006,145,6,17
2024-01-18 10:00:00,Machine_3,1008,349,1,84
2024-01-18 10:00:00,Machine_4,1001,305,9,59
2024-01-18 10:00:00,Machine_5,1005,143,7,114
2024-01-18 10:00:00,Machine_6,1003,166,6,30
2024-01-18 10:00:00,Machine_7,1002,360,9,70
2024-01-18 10:00:00,Machine_8,1004,363,6,43
2024-01-18 10:00:00,Machine_9,1007,105,8,59
2024-01-18 10:00:00,Machine_10,1009,146,1,12
2024-01-18 11:00:00,Machine_1,1007,144,9,120
2024-01-18 11:00:00,Machine_2,1003,213,8,82
2024-01-18 11:00:00,Machine_3,1008,492,4,110
2024-01-18 11:00:00,Machine_4,1002,418,7,20
2024-01-18 11:00:00,Machine_5,1006,305,5,10
2024-01-18 11:00:00,Machine_6,1000,171,1,39
2024-01-18 11:00:00,Machine_7,1009,272,9,30
2024-01-18 11:00:00,Machine_8,1004,375,9,104
2024-01-18 11:00:00,Machine_9,1005,338,2,74
2024-01-18 11:00:00,Machine_10,1001,263,2,95
2024-01-18 12:00:00,Machine_1,1007,116,3,107
2024-01-18 12:00:00,Machine_2,1009,80,1,117
2024-01-18 12:00:00,Machine_3,1002,279,2,81
2024-01-18 12:00:00,Machine_4,1001,155,2,51
2024-01-18 12:00:00,Machine_5,1003,241,6,39
2024-01-18 12:00:00,Machine_6,1008,470,4,41
2024-01-18 12:00:00,Machine_7,1005,487,7,96
2024-01-18 12:00:00,Machine_8,1000,434,1,21
2024-01-18 12:00:00,Machine_9,1004,340,0,32
2024-01-18 12:00:00,Machine_10,1006,439,1,35
2024-01-18 13:00:00,Machine_1,1000,122,4,39
2024-01-18 13:00:00,Machine_2,1009,66,8,108
2024-01-18 13:00:00,Machine_3,1004,79,2,15
2024-01-18 13:00:00,Machine_4,1003,125,7,119
2024-01-18 13:00:00,Machine_5,1008,414,2,71
2024-01-18 13:00:00,Machine_6,1005,249,8,41
2024-01-18 13:00:00,Machine_7,1007,236,1,85
2024-01-18 13:00:00,Machine_8,1006,320,8,60
2024-01-18 13:00:00,Machine_9,1002,228,2,60
2024-01-18 13:00:00,Machine_10,1001,340,5,55
2024-01-18 14:00:00,Machine_1,1009,207,6,36
2024-01-18 14:00:00,Machine_2,1007,346,0,111
2024-01-18 14:00:00,Machine_3,1006,125,0,22
2024-01-18 14:00:00,Machine_4,1001,259,6,21
2024-01-18 14:00:00,Machine_5,1000,500,7,110
2024-01-18 14:00:00,Machine_6,1005,136,1,62
2024-01-18 14:00:00,Machine_7,1003,224,1,105
2024-01-18 14:00:00,Machine_8,1002,142,0,105
2024-01-18 14:00:00,Machine_9,1004,191,5,28
2024-01-18 14:00:00,Machine_10,1008,419,7,32
2024-01-18 15:00:00,Machine_1,1004,119,4,51
2024-01-18 15:00:00,Machine_2,1006,95,9,98
2024-01-18 15:00:00,Machine_3,1009,417,7,97
2024-01-18 15:00:00,Machine_4,1001,218,2,53
2024-01-18 15:00:00,Machine_5,1007,234,2,83
2024-01-18 15:00:00,Machine_6,1008,411,1,94
2024-01-18 15:00:00,Machine_7,1000,327,1,48
2024-01-18 15:00:00,Machine_8,1002,397,6,17
2024-01-18 15:00:00,Machine_9,1005,337,6,48
2024-01-18 15:00:00,Machine_10,1003,296,8,70
2024-01-18 16:00:00,Machine_1,1000,65,3,59
2024-01-18 16:00:00,Machine_2,1002,490,0,36
2024-01-18 16:00:00,Machine_3,1006,385,1,110
2024-01-18 16:00:00,Machine_4,1001,471,3,85
2024-01-18 16:00:00,Machine_5,1004,267,9,50
2024-01-18 16:00:00,Machine_6,1008,193,2,13
2024-01-18 16:00:00,Machine_7,1007,431,9,92
2024-01-18 16:00:00,Machine_8,1003,244,3,26
2024-01-18 16:00:00,Machine_9,1009,301,7,116
2024-01-18 16:00:00,Machine_10,1005,105,8,32
2024-01-18 17:00:00,Machine_1,1008,235,7,29
2024-01-18 17:00:00,Machine_2,1001,315,5,77
2024-01-18 17:00:00,Machine_3,1006,143,8,91
2024-01-18 17:00:00,Machine_4,1009,189,9,82
2024-01-18 17:00:00,Machine_5,1004,390,7,101
2024-01-18 17:00:00,Machine_6,1000,147,8,95
2024-01-18 17:00:00,Machine_7,1005,272,5,88
2024-01-18 17:00:00,Machine_8,1002,267,4,32
2024-01-18 17:00:00,Machine_9,1003,152,1,100
2024-01-18 17:00:00,Machine_10,1007,482,2,20
2024-01-18 18:00:00,Machine_1,1003,398,0,53
2024-01-18 18:00:00,Machine_2,1000,438,9,107
2024-01-18 18:00:00,Machine_3,1008,126,0,94
2024-01-18 18:00:00,Machine_4,1005,191,1,56
2024-01-18 18:00:00,Machine_5,1009,116,3,112
2024-01-18 18:00:00,Machine_6,1001,312,3,26
2024-01-18 18:00:00,Machine_7,1006,427,6,90
2024-01-18 18:00:00,Machine_8,1007,224,9,110
2024-01-18 18:00:00,Machine_9,1004,466,9,39
2024-01-18 18:00:00,Machine_10,1002,360,8,81
2024-01-18 19:00:00,Machine_1,1006,168,7,47
2024-01-18 19:00:00,Machine_2,1009,252,0,98
2024-01-18 19:00:00,Machine_3,1000,175,2,109
2024-01-18 19:00:00,Machine_4,1001,87,1,33
2024-01-18 19:00:00,Machine_5,1003,390,6,106
2024-01-18 19:00:00,Machine_6,1005,287,6,24
2024-01-18 19:00:00,Machine_7,1007,427,7,78
2024-01-18 19:00:00,Machine_8,1004,466,3,10
2024-01-18 19:00:00,Machine_9,1002,85,0,69
2024-01-18 19:00:00,Machine_10,1008,492,8,120
2024-01-18 20:00:00,Machine_1,1009,383,0,104
2024-01-18 20:00:00,Machine_2,1005,199,1,109
2024-01-18 20:00:00,Machine_3,1006,100,9,110
2024-01-18 20:00:00,Machine_4,1003,161,2,84
2024-01-18 20:00:00,Machine_5,1007,85,5,27
2024-01-18 20:00:00,Machine_6,1002,186,3,113
2024-01-18 20:00:00,Machine_7,1008,225,3,119
2024-01-18 20:00:00,Machine_8,1000,286,6,71
2024-01-18 20:00:00,Machine_9,1001,277,5,83
2024-01-18 20:00:00,Machine_10,1004,305,0,83
2024-01-18 21:00:00,Machine_1,1007,463,4,99
2024-01-18 21:00:00,Machine_2,1005,259,0,97
2024-01-18 21:00:00,Machine_3,1006,235,7,90
2024-01-18 21:00:00,Machine_4,1002,470,8,39
2024-01-18 21:00:00,Machine_5,1003,424,9,10
2024-01-18 21:00:00,Machine_6,1008,475,7,20
2024-01-18 21:00:00,Machine_7,1009,276,9,85
2024-01-18 21:00:00,Machine_8,1000,230,9,46
2024-01-18 21:00:00,Machine_9,1001,314,6,111
2024-01-18 21:00:00,Machine_10,1004,191,3,112
2024-01-18 22:00:00,Machine_1,1001,303,3,63
2024-01-18 22:00:00,Machine_2,1003,72,5,72
2024-01-18 22:00:00,Machine_3,1002,329,5,39
2024-01-18 22:00:00,Machine_4,1008,268,3,26
2024-01-18 22:00:00,Machine_5,1007,468,9,29
2024-01-18 22:00:00,Machine_6,1006,101,2,73
2024-01-18 22:00:00,Machine_7,1004,467,1,11
2024-01-18 22:00:00,Machine_8,1000,81,8,110
2024-01-18 22:00:00,Machine_9,1009,179,2,71
2024-01-18 22:00:00,Machine_10,1005,332,3,100
2024-01-18 23:00:00,Machine_1,1003,245,7,100
2024-01-18 23:00:00,Machine_2,1002,372,7,41
2024-01-18 23:00:00,Machine_3,1008,145,5,44
2024-01-18 23:00:00,Machine_4,1004,236,4,70
2024-01-18 23:00:00,Machine_5,1000,454,7,80
2024-01-18 23:00:00,Machine_6,1006,424,7,77
2024-01-18 23:00:00,Machine_7,1005,101,2,77
2024-01-18 23:00:00,Machine_8,1009,408,5,91
2024-01-18 23:00:00,Machine_9,1001,314,1,15
2024-01-18 23:00:00,Machine_10,1007,110,2,115
2024-01-19 00:00:00,Machine_1,1005,139,6,44
2024-01-19 00:00:00,Machine_2,1002,467,1,19
2024-01-19 00:00:00,Machine_3,1001,324,0,114
2024-01-19 00:00:00,Machine_4,1000,360,1,73
2024-01-19 00:00:00,Machine_5,1008,447,9,68
2024-01-19 00:00:00,Machine_6,1006,338,7,31
2024-01-19 00:00:00,Machine_7,1004,411,8,80
2024-01-19 00:00:00,Machine_8,1009,201,3,86
2024-01-19 00:00:00,Machine_9,1007,338,5,117
2024-01-19 00:00:00,Machine_10,1003,206,3,50
2024-01-19 01:00:00,Machine_1,1007,249,3,116
2024-01-19 01:00:00,Machine_2,1006,89,5,114
2024-01-19 01:00:00,Machine_3,1004,452,3,23
2024-01-19 01:00:00,Machine_4,1001,390,5,66
2024-01-19 01:00:00,Machine_5,1002,485,9,95
2024-01-19 01:00:00,Machine_6,1003,69,3,97
2024-01-19 01:00:00,Machine_7,1008,457,2,114
2024-01-19 01:00:00,Machine_8,1000,119,1,90
2024-01-19 01:00:00,Machine_9,1009,155,0,91
2024-01-19 01:00:00,Machine_10,1005,360,0,84
2024-01-19 02:00:00,Machine_1,1002,490,9,103
2024-01-19 02:00:00,Machine_2,1005,240,8,28
2024-01-19 02:00:00,Machine_3,1001,396,6,11
2024-01-19 02:00:00,Machine_4,1000,61,2,26
2024-01-19 02:00:00,Machine_5,1003,330,2,106
2024-01-19 02:00:00,Machine_6,1008,156,9,111
2024-01-19 02:00:00,Machine_7,1004,354,2,24
2024-01-19 02:00:00,Machine_8,1007,127,8,17
2024-01-19 02:00:00,Machine_9,1009,306,2,100
2024-01-19 02:00:00,Machine_10,1006,250,8,32
2024-01-19 03:00:00,Machine_1,1001,224,4,81
2024-01-19 03:00:00,Machine_2,1007,112,0,109
2024-01-19 03:00:00,Machine_3,1005,130,8,107
2024-01-19 03:00:00,Machine_4,1009,273,2,81
2024-01-19 03:00:00,Machine_5,1003,354,3,72
